permit_id,property_name,municipal_case_id,publication_date,municipality,permit_type_num,permit_type,longitude,latitude
138700,STUGAN 2,K837987/25,2025-11-07,Borgholm,0,Bygglov,16.665314761075106,56.8818525834517
138708,BORGHOLM 13:35,K838045/25,2025-11-07,Borgholm,0,Bygglov,16.679864065987722,56.879268646240234
138755,TORSLUNDA 14:1,K838061/25,2025-11-07,Mörbylånga,0,Bygglov,16.517251906856412,56.63583337107012
139336,SOLBERGA 5:3,K850162/25,2025-11-12,Borgholm,0,Bygglov,16.721034155951607,56.87962341308594
139352,SOLBERGA 5:3,K850100/25,2025-11-12,Borgholm,0,Bygglov,16.721034155951607,56.87962341308594
139595,DJURSTADTORP S:1,K854593/25,2025-11-13,Borgholm,0,Bygglov,16.845023956298828,56.976970520019535
139622,DELFIN 6,K854865/25,2025-11-13,Borgholm,0,Bygglov,16.653386306762695,56.87981643676758
139660,ZELAND 2,K854614/25,2025-11-13,Borgholm,0,Bygglov,16.65619010925293,56.8802978515625
140774,HOLMETORP 19:2,K875505/25,2025-11-20,Mörbylånga,0,Bygglov,16.52081184387207,56.68369140625
140792,DJURSTAD 1:3,K875927/25,2025-11-20,Borgholm,0,Bygglov,16.858943245627664,56.97805959528143
140939,DJURSTAD 1:3,K876010/25,2025-11-20,Borgholm,0,Bygglov,16.858943245627664,56.97805959528143
140968,MELÖSA 10:5,K880403/25,2025-11-21,Borgholm,0,Bygglov,16.81195831298828,56.856492614746095
141417,NORRA NÄSBY 1:7,K884025/25,2025-11-24,Mörbylånga,3,Förhandsbesked,16.674612045288086,56.59160385131836
141471,STÖRLINGE 34:4,K887913/25,2025-11-25,Borgholm,0,Bygglov,16.74486421283923,56.80179636101974
141483,ALGUTSRUM 3:97,K888085/25,2025-11-25,Mörbylånga,0,Bygglov,16.530484143425436,56.68302221859203
141565,BORGEHAGE 1:39,K888046/25,2025-11-25,Borgholm,0,Bygglov,16.629241943359375,56.854896545410156
141580,AMFION 7,K887814/25,2025-11-25,Borgholm,0,Bygglov,16.65530300140381,56.879998524983726
141673,SOLBERGA 3:144,K888161/25,2025-11-25,Borgholm,0,Bygglov,16.70065689086914,56.879730224609375
142045,BJÖRNHOVDA 8:232,K896545/25,2025-11-27,Mörbylånga,0,Bygglov,16.512833976745604,56.6517822265625
137572,STORA BUGÄRDE 1:1,K822051/25,2025-11-03,Härryda,0,Bygglov,12.390912028564804,57.65178092868849
137580,SOLSTEN 1:97,K822096/25,2025-11-03,Härryda,0,Bygglov,12.110986839641225,57.668130527843125
137585,LJUNGS-KOLBENGTSERÖD 1:15,K822345/25,2025-11-03,Uddevalla,0,Bygglov,11.95860753740583,58.24942752293178
137596,NYGÅRD 1:2,K821880/25,2025-11-03,Varberg,0,Bygglov,12.267025113105774,57.07614231109619
137607,TÅDÅS 1:38,K821938/25,2025-11-03,Tjörn,0,Bygglov,11.574437883165148,58.02810584174262
137610,KLÅVERÖN 3:27,K822086/25,2025-11-03,Kungälv,0,Bygglov,11.592826247215271,57.87885093688965
137613,BOLLESTAD 2:9,K822115/25,2025-11-03,Kungälv,3,Förhandsbesked,11.898357088972883,57.895366761742565
137625,NORDVIK 1:56,K821940/25,2025-11-03,Tjörn,0,Bygglov,11.54357655843099,57.98052215576172
137626,SÄBY 2:45,K821941/25,2025-11-03,Tjörn,0,Bygglov,11.59336245059967,58.019060134887695
137633,ROLLSBO 1:41,K822104/25,2025-11-03,Kungälv,0,Bygglov,11.917828459488717,57.87822402151007
137651,SKÅRDAL 68:1,K822496/25,2025-11-03,Ale,0,Bygglov,12.011438926641087,57.85200018778335
137654,NÖTSÄTER 1:122,K821939/25,2025-11-03,Tjörn,0,Bygglov,11.547590997483995,57.98866271972656
137695,RÖRSJÖ 1:22,K822060/25,2025-11-03,Kungsbacka,0,Bygglov,12.215583630970546,57.50163309914725
137697,FINNAGÅRDEN 7:1,K821936/25,2025-11-03,Kungsbacka,0,Bygglov,12.035208129882813,57.41455764770508
137698,TUBBERÖD 1:328,K821937/25,2025-11-03,Tjörn,0,Bygglov,11.554238160451254,57.996185302734375
137710,ULSERÖD 1:81,K822368/25,2025-11-03,Lysekil,3,Förhandsbesked,11.486304928442674,58.306371540366534
137742,SKAFTÖ S:6,K822367/25,2025-11-03,Lysekil,3,Förhandsbesked,11.48142164403742,58.260820562189274
137751,TORP 2:12,K822085/25,2025-11-03,Lerum,0,Bygglov,12.268908709287643,57.769486784935
137760,VASSBO 1:6,K822076/25,2025-11-03,Uddevalla,0,Bygglov,12.011806664643464,58.25655647560402
137786,KAMINEN 2,K821842/25,2025-11-03,Trollhättan,0,Bygglov,12.311433474222818,58.303244272867836
137797,HÖGEN 1:6,K825797/25,2025-11-04,Härryda,0,Bygglov,12.492235088348389,57.647912216186526
137799,MORLANDA 2:88,K825530/25,2025-11-04,Orust,0,Bygglov,11.495434443155924,58.19419521755643
137803,SOLSTEN 1:116,K825878/25,2025-11-04,Härryda,0,Bygglov,12.101422236515926,57.669067969689
137818,LANNEKULLA 20:12,K825596/25,2025-11-04,Kungsbacka,0,Bygglov,12.16061611175537,57.332970428466794
137823,RAMBERGSSTADEN 36:1,K825645/25,2025-11-04,Göteborg,0,Bygglov,11.933795928955078,57.72172164916992
137854,VÅMMEDAL 2:172,K825885/25,2025-11-04,Mölndal,2,Marklov,12.048994120429544,57.60274572933422
137856,KYRKBYN 35:4,K825907/25,2025-11-04,Göteborg,0,Bygglov,11.911232774907893,57.71289201216264
137857,OLSLUNDEN 6,K825916/25,2025-11-04,Kungälv,0,Bygglov,11.965750867670232,57.89091803810813
137858,LINDHOLMEN 735:484,K825919/25,2025-11-04,Göteborg,0,Bygglov,11.937941677549965,57.70766717959673
137861,SANNEGÅRDEN 28:15,K825924/25,2025-11-04,Göteborg,0,Bygglov,11.919949388504028,57.70367870330811
137875,HJÄLLBO 60:1,K825820/25,2025-11-04,Göteborg,0,Bygglov,12.031243681907654,57.77947378158569
137878,ASKIM 78:31,K825635/25,2025-11-04,Göteborg,0,Bygglov,11.943291505177816,57.62155405680338
137882,HERRESTADS-TORP S:5,K825752/25,2025-11-04,Uddevalla,0,Bygglov,11.806974522738278,58.35415877657455
137886,LINKÄRVEN 1,K825482/25,2025-11-04,Uddevalla,0,Bygglov,11.845715121219033,58.35058935065018
137904,KNIPPLA 1:74,K825903/25,2025-11-04,Öckerö,0,Bygglov,11.650171279907227,57.74820242987739
137905,BJÖRKÖ 1:115,K825905/25,2025-11-04,Öckerö,0,Bygglov,11.670478502909342,57.73496437072754
137911,HOLMEN 8,K825920/25,2025-11-04,Trollhättan,0,Bygglov,12.280568395342145,58.27587400163923
137921,NYCKLEBY 1:57,K825783/25,2025-11-04,Strömstad,0,Bygglov,11.166466871897379,58.875970204671226
137923,KLEVERUD 1:8,K825601/25,2025-11-04,Vänersborg,0,Bygglov,12.32599135368101,58.41621608118857
137929,BACKA 23:5,K825685/25,2025-11-04,Göteborg,0,Bygglov,11.989978154500326,57.7392520904541
137931,KROKSLÄTT 102:2,K825856/25,2025-11-04,Göteborg,0,Bygglov,11.9844970703125,57.68591467539469
137948,ÄVJA 1:98,K825901/25,2025-11-04,Tjörn,0,Bygglov,11.748928666114807,58.065489768981934
137949,RÖRÖ 2:12,K825904/25,2025-11-04,Öckerö,2,Marklov,11.606933558428729,57.782822644269025
137980,HELGERED 1:87,K825847/25,2025-11-04,Göteborg,0,Bygglov,11.884393374125162,57.74645805358887
137994,KVILLEBÄCKEN 738:635,K825876/25,2025-11-04,Göteborg,0,Bygglov,11.938720849844126,57.72695874250852
137995,KYVIK 4:177,K825887/25,2025-11-04,Kungsbacka,3,Förhandsbesked,11.943093079787035,57.5536123422476
138000,BAGAREGÅRDEN 20:31,K825575/25,2025-11-04,Göteborg,0,Bygglov,12.011771519978842,57.72326342264811
138001,INOM VALLGRAVEN 16:26,K825602/25,2025-11-04,Göteborg,0,Bygglov,11.96449457804362,57.7055051167806
138004,GÅRDA 36:11,K825913/25,2025-11-04,Göteborg,0,Bygglov,11.998076756795248,57.70261732737223
138005,SIMMENÄS 1:28,K825914/25,2025-11-04,Alingsås,0,Bygglov,12.430681133270264,57.921837997436526
138009,ÄLVSBORG 163:17,K825618/25,2025-11-04,Göteborg,0,Bygglov,11.8588916460673,57.66650708516439
138010,JÄRNBROTT 14:1,K825620/25,2025-11-04,Göteborg,0,Bygglov,11.930979251861572,57.65885939964881
138012,TYNNERED 761:630,K825656/25,2025-11-04,Göteborg,0,Bygglov,11.890374739193222,57.659477678317465
138013,SYRHÅLA 765:248,K825663/25,2025-11-04,Göteborg,0,Bygglov,11.793738637651716,57.69131742204939
138035,TYFT 1:6,K828588/25,2025-11-05,Munkedal,0,Bygglov,11.588973941224994,58.5271882721872
138036,TOFTENÄS 1:227,K828593/25,2025-11-05,Tjörn,0,Bygglov,11.546590995788574,57.99541473388672
138064,BRÄCKA 1:59,K828148/25,2025-11-05,Mölndal,0,Bygglov,12.06814161936442,57.584873835245766
138065,BRÄCKA 1:59,K828149/25,2025-11-05,Mölndal,0,Bygglov,12.06814161936442,57.584873835245766
138066,FORSHÄLLA-BERG 7:13,K828087/25,2025-11-05,Uddevalla,0,Bygglov,11.831935024261474,58.299468231201175
138094,NÖTSÄTER 1:243,K828592/25,2025-11-05,Tjörn,0,Bygglov,11.55207371711731,57.99016189575195
138099,KVILLEBÄCKEN 29:1,K828617/25,2025-11-05,Göteborg,0,Bygglov,11.940201350620814,57.72585787091936
138101,TOFTAN 1:4,K828444/25,2025-11-05,Uddevalla,0,Bygglov,11.970564201696595,58.257333157667475
138106,MAJORNA 350:2,K828453/25,2025-11-05,Göteborg,0,Bygglov,11.930657780688742,57.69409867991572
138111,MJÖAVAD 1:21,K828530/25,2025-11-05,Varberg,0,Bygglov,12.469404356820244,57.104122161865234
138143,SVENSBY 1:17,K828108/25,2025-11-05,Göteborg,0,Bygglov,11.929254341125489,57.80007705688477
138146,MELLBY 11:1,K828426/25,2025-11-05,Partille,0,Bygglov,12.080500831604004,57.740326690673825
