permit_id,property_name,municipal_case_id,publication_date,municipality_permit,permit_type_num,permit_type,longitude,latitude,municipality_clean,municipality_demo,total_population,inrikes_fodda,utrikes_fodda,total_dwellings,mean_income_sek,foreign_born_pct,hyresrätt_share,bostadsrätt_share,äganderätt_share,rental_share,owner_share,simpson_index,shannon_index,fractionalization,hhi
140057,SÖRRED 8:20,K862677/25,2025-11-17,Göteborg,0,Bygglov,11.853090370094383,57.72379906622918,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140058,SÖRRED 8:19,K862677/25,2025-11-17,Göteborg,0,Bygglov,11.850798764179665,57.72210060198282,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140059,SÖRRED 8:18,K862677/25,2025-11-17,Göteborg,0,Bygglov,11.856426874796549,57.72157541910807,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140083,STRÖM 1:66,K862651/25,2025-11-17,Lilla edet,0,Bygglov,12.103735433306014,58.14225398472377,Lilla edet,,,,,,,,,,,,,,0.0,,
140084,LINDHOLMEN 43:4,K862663/25,2025-11-17,Göteborg,0,Bygglov,11.941413678620991,57.70947406166479,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140093,ANGERED 1:216,K862638/25,2025-11-17,Göteborg,0,Bygglov,12.083323240280151,57.78686714172363,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140095,LINDHOLMEN 35:2,K862650/25,2025-11-17,Göteborg,0,Bygglov,11.928983007158552,57.70879799979074,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140096,GULLBERGSVASS 703:16,K862642/25,2025-11-17,Göteborg,0,Bygglov,11.996023114522298,57.71875381469727,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140097,OLSKROKEN 743:72,K862642/25,2025-11-17,Göteborg,0,Bygglov,11.995573043823242,57.7178596937952,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140098,OLSKROKEN 743:11,K862642/25,2025-11-17,Göteborg,0,Bygglov,11.993705133421232,57.71972464952497,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140099,GULLBERGSVASS 703:6,K862642/25,2025-11-17,Göteborg,0,Bygglov,12.004666685840112,57.71992745826624,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140100,KROKSLÄTT 20:5,K862647/25,2025-11-17,Göteborg,0,Bygglov,11.999493492974176,57.68234337700738,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140105,HULT 1:172,K862806/25,2025-11-17,Göteborg,0,Bygglov,11.927187102181572,57.63826969691685,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140107,KUSERÖD 2:18,K863101/25,2025-11-17,Tanum,3,Förhandsbesked,11.233273347218832,58.69573593139648,Tanum,Tanum,12865.0,11276.0,1589.0,6597.0,223178.53867081227,0.1235134084726,0.2579960588146127,0.0554797635288767,0.686372593603153,0.2579960588146127,0.7418523571320297,0.21651569280016147,0.37386725052871195,0.21651569280016147,0.7834843071998385
140109,KÄLLEBERG 1:6,K862811/25,2025-11-17,Vänersborg,0,Bygglov,12.343935203552244,58.56527303059896,Vänersborg,Vänersborg,40012.0,33785.0,6227.0,19689.0,240918.4494651605,0.155628311506548,0.3723398852150947,0.1931027477271573,0.434557367057748,0.3723398852150947,0.6276601147849052,0.2628162803283377,0.43234899105451,0.2628162803283377,0.7371837196716623
140131,KORTEDALA 120:1,K862895/25,2025-11-17,Göteborg,0,Bygglov,12.045883893966677,57.76492214202881,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140133,ÖLMANÄS 8:134,K863012/25,2025-11-17,Kungsbacka,0,Bygglov,12.093447140284947,57.36401694161551,Kungsbacka,Kungsbacka,85653.0,77477.0,8176.0,35727.0,350177.51625745744,0.0954549169322732,0.2379712822235284,0.1172222688722814,0.6448064489041901,0.2379712822235284,0.7620287177764716,0.17268655153145218,0.31498005757701625,0.17268655153145218,0.8273134484685478
140134,JÄRNBROTT 164:9,K862943/25,2025-11-17,Göteborg,0,Bygglov,11.906141463014269,57.64875303838671,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140135,JÄRNBROTT 164:14,K862943/25,2025-11-17,Göteborg,0,Bygglov,11.90591812133789,57.64853363037109,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140153,GRÄFSNÄS 1:19,K863351/25,2025-11-17,Alingsås,0,Bygglov,12.495081574576242,58.077524403163366,Alingsås,Alingsås,42382.0,37170.0,5212.0,20019.0,274516.9977820773,0.1229767354065405,0.3758929017433438,0.1739347619761226,0.4501223837354513,0.3758929017433438,0.624057145711574,0.21570691591058044,0.37281426928447275,0.21570691591058044,0.7842930840894196
140173,JÄRNBROTT 142:16,K863083/25,2025-11-17,Göteborg,0,Bygglov,11.913830844473926,57.651340428726144,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140178,NORDSTADEN 702:32,K863178/25,2025-11-17,Göteborg,0,Bygglov,11.965844376142634,57.70845737013706,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140179,INOM VALLGRAVEN 701:27,K863178/25,2025-11-17,Göteborg,0,Bygglov,11.962750993593774,57.70311530912765,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140181,MAJORNA 223:1,K863213/25,2025-11-17,Göteborg,0,Bygglov,11.927603668636744,57.69868119557699,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140183,LÖNNDAL 1:9,K863249/25,2025-11-17,Lysekil,0,Bygglov,11.413859009742737,58.21437919139862,Lysekil,Lysekil,13969.0,12031.0,1938.0,8067.0,226657.01911375189,0.1387357720667191,0.4048593033345729,0.1216065451840832,0.4735341514813437,0.4048593033345729,0.595140696665427,0.23897631523154095,0.4026618906329978,0.23897631523154095,0.761023684768459
140185,GRANLIDEN 3,K863065/25,2025-11-17,Trollhättan,0,Bygglov,12.28194572375371,58.28822407355676,Trollhättan,Trollhättan,59073.0,45612.0,13461.0,29404.0,260430.7788668258,0.2278706007820831,0.4229356550129234,0.2309209631342674,0.3460753638960686,0.4229356550129234,0.576996327030336,0.35189118016259135,0.5366905350682217,0.35189118016259135,0.6481088198374086
140187,ANGERED 96:1,K863082/25,2025-11-17,Göteborg,0,Bygglov,12.04709561665853,57.790962643093536,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140193,KYVIK 5:398,K863105/25,2025-11-17,Kungsbacka,0,Bygglov,11.953091263771055,57.55170679092407,Kungsbacka,Kungsbacka,85653.0,77477.0,8176.0,35727.0,350177.51625745744,0.0954549169322732,0.2379712822235284,0.1172222688722814,0.6448064489041901,0.2379712822235284,0.7620287177764716,0.17268655153145218,0.31498005757701625,0.17268655153145218,0.8273134484685478
140194,KYVIK 5:397,K863105/25,2025-11-17,Kungsbacka,0,Bygglov,11.95315663019816,57.551500956217446,Kungsbacka,Kungsbacka,85653.0,77477.0,8176.0,35727.0,350177.51625745744,0.0954549169322732,0.2379712822235284,0.1172222688722814,0.6448064489041901,0.2379712822235284,0.7620287177764716,0.17268655153145218,0.31498005757701625,0.17268655153145218,0.8273134484685478
140205,RYLAND 3:92,K863056/25,2025-11-17,Tanum,0,Bygglov,11.325712203979492,58.72678023118239,Tanum,Tanum,12865.0,11276.0,1589.0,6597.0,223178.53867081227,0.1235134084726,0.2579960588146127,0.0554797635288767,0.686372593603153,0.2579960588146127,0.7418523571320297,0.21651569280016147,0.37386725052871195,0.21651569280016147,0.7834843071998385
140209,HERRESTAD 5:47,K863154/25,2025-11-17,Uddevalla,0,Bygglov,11.839275982068932,58.33038313492485,Uddevalla,Uddevalla,57045.0,46999.0,10046.0,28210.0,255381.6671049172,0.1761065825225699,0.4046082949308756,0.1975186104218362,0.3978730946472882,0.4046082949308756,0.5953917050691244,0.29018610822958246,0.4654380700558175,0.29018610822958246,0.7098138917704175
140221,STENUNG 4:46,K862883/25,2025-11-17,Stenungsund,0,Bygglov,11.823111772537231,58.0731585820516,Stenungsund,Stenungsund,27862.0,24615.0,3247.0,11916.0,319080.2957433063,0.1165386547986505,0.2830647868412219,0.1366230278616985,0.5803121852970795,0.2830647868412219,0.7169352131587781,0.20591479347274277,0.35997129677225626,0.20591479347274277,0.7940852065272572
140228,NORDSTADEN S:5,K863091/25,2025-11-17,Göteborg,0,Bygglov,11.968423419528538,57.7096373240153,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140233,LILLEBY 7:15,K863321/25,2025-11-17,Göteborg,0,Bygglov,11.798058128356931,57.74205627441406,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140234,BRÄNNÖ 4:134,K863323/25,2025-11-17,Göteborg,0,Bygglov,11.786033471425377,57.63891156514486,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140245,GREBBESTAD 28:2,K863241/25,2025-11-17,Tanum,0,Bygglov,11.257239977518717,58.68511436099098,Tanum,Tanum,12865.0,11276.0,1589.0,6597.0,223178.53867081227,0.1235134084726,0.2579960588146127,0.0554797635288767,0.686372593603153,0.2579960588146127,0.7418523571320297,0.21651569280016147,0.37386725052871195,0.21651569280016147,0.7834843071998385
140252,POLHEM 2,K862648/25,2025-11-17,Trollhättan,0,Bygglov,12.286377489566805,58.28360557556152,Trollhättan,Trollhättan,59073.0,45612.0,13461.0,29404.0,260430.7788668258,0.2278706007820831,0.4229356550129234,0.2309209631342674,0.3460753638960686,0.4229356550129234,0.576996327030336,0.35189118016259135,0.5366905350682217,0.35189118016259135,0.6481088198374086
140278,ÖNNERÖD 1:70,K866751/25,2025-11-18,Härryda,0,Bygglov,12.211113582957877,57.69905749234286,Härryda,Härryda,39875.0,34576.0,5299.0,16199.0,360909.34921630094,0.1328902821316614,0.2660658065312674,0.1183406383110068,0.6155935551577257,0.2660658065312674,0.7339341934687327,0.23046091009325775,0.39184431287576227,0.23046091009325775,0.7695390899067422
140279,HÖNEKULLA 1:509,K866752/25,2025-11-18,Härryda,0,Bygglov,12.117237779829235,57.65629365709093,Härryda,Härryda,39875.0,34576.0,5299.0,16199.0,360909.34921630094,0.1328902821316614,0.2660658065312674,0.1183406383110068,0.6155935551577257,0.2660658065312674,0.7339341934687327,0.23046091009325775,0.39184431287576227,0.23046091009325775,0.7695390899067422
140280,FORELLEN 1,K866756/25,2025-11-18,Mölndal,0,Bygglov,12.013291086469378,57.65727778843471,Mölndal,Mölndal,70534.0,56747.0,13787.0,32204.0,347897.3728981768,0.1954660163892591,0.3295553347410259,0.3105825363308905,0.3598621289280834,0.3295553347410259,0.6704446652589741,0.31451810565234606,0.49405237836325233,0.31451810565234606,0.6854818943476539
140283,FORSÅKER 1:264,K866757/25,2025-11-18,Mölndal,0,Bygglov,12.025792325817564,57.654191622944,Mölndal,Mölndal,70534.0,56747.0,13787.0,32204.0,347897.3728981768,0.1954660163892591,0.3295553347410259,0.3105825363308905,0.3598621289280834,0.3295553347410259,0.6704446652589741,0.31451810565234606,0.49405237836325233,0.31451810565234606,0.6854818943476539
140301,SKINTEBO 1:3,K866703/25,2025-11-18,Göteborg,0,Bygglov,11.939539824591742,57.59082539876302,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140334,JÄRNBROTT 758:574,K867175/25,2025-11-18,Göteborg,0,Bygglov,11.926016524985984,57.66025190000181,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140342,Tomten 6,K866550/25,2025-11-18,Mellerud,0,Bygglov,12.45158109664917,58.698782730102536,Mellerud,Mellerud,9165.0,7478.0,1687.0,4747.0,194807.33224222585,0.1840698308783415,0.3107225616178639,0.0541394564988413,0.6351379818832947,0.3107225616178639,0.6892774383821361,0.30037625647752053,0.4775089812927715,0.30037625647752053,0.6996237435224795
140354,ÅRNÄS 1:12,K866728/25,2025-11-18,Varberg,0,Bygglov,12.166258335113524,57.19308662414551,Varberg,Varberg,68325.0,60317.0,8008.0,32427.0,266808.4434687157,0.1172045371386754,0.3792518580195516,0.1412403244210071,0.4795078175594412,0.3792518580195516,0.6207481419804484,0.20693526722556843,0.36131797460318893,0.20693526722556843,0.7930647327744316
140363,NOL 2:47,K866709/25,2025-11-18,Ale,0,Bygglov,12.064160919189453,57.918923950195314,Ale,Ale,32446.0,26438.0,6008.0,13648.0,300934.05042224005,0.1851692042162362,0.2728604923798358,0.1888188745603751,0.5382473622508792,0.2728604923798358,0.7270662368112544,0.30176314005232396,0.47914194560581924,0.30176314005232396,0.698236859947676
140364,HEDEN 22:19,K866717/25,2025-11-18,Göteborg,0,Bygglov,11.984031295776369,57.70373687744141,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140368,RUD 53:2,K867150/25,2025-11-18,Göteborg,0,Bygglov,11.896397802564833,57.66327412923177,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140372,RUD 760:424,K866527/25,2025-11-18,Göteborg,0,Bygglov,11.906005704498291,57.664365704345705,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140373,GRAFITEN 17,K866538/25,2025-11-18,Trollhättan,0,Bygglov,12.319819450378418,58.29699897766113,Trollhättan,Trollhättan,59073.0,45612.0,13461.0,29404.0,260430.7788668258,0.2278706007820831,0.4229356550129234,0.2309209631342674,0.3460753638960686,0.4229356550129234,0.576996327030336,0.35189118016259135,0.5366905350682217,0.35189118016259135,0.6481088198374086
140377,HYVELN 2,K867060/25,2025-11-18,Vänersborg,0,Bygglov,12.341661228853113,58.363068748922906,Vänersborg,Vänersborg,40012.0,33785.0,6227.0,19689.0,240918.4494651605,0.155628311506548,0.3723398852150947,0.1931027477271573,0.434557367057748,0.3723398852150947,0.6276601147849052,0.2628162803283377,0.43234899105451,0.2628162803283377,0.7371837196716623
140413,RYLAND 3:92,K867040/25,2025-11-18,Tanum,0,Bygglov,11.325712203979492,58.72678023118239,Tanum,Tanum,12865.0,11276.0,1589.0,6597.0,223178.53867081227,0.1235134084726,0.2579960588146127,0.0554797635288767,0.686372593603153,0.2579960588146127,0.7418523571320297,0.21651569280016147,0.37386725052871195,0.21651569280016147,0.7834843071998385
140419,HUMLAN 2,K866532/25,2025-11-18,Trollhättan,0,Bygglov,12.280348544218102,58.259787656822986,Trollhättan,Trollhättan,59073.0,45612.0,13461.0,29404.0,260430.7788668258,0.2278706007820831,0.4229356550129234,0.2309209631342674,0.3460753638960686,0.4229356550129234,0.576996327030336,0.35189118016259135,0.5366905350682217,0.35189118016259135,0.6481088198374086
140459,GÅRDSTEN 35:16,K866792/25,2025-11-18,Göteborg,0,Bygglov,12.034818331400553,57.78959655761719,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140463,BRATT 4,K867098/25,2025-11-18,Uddevalla,0,Bygglov,11.930878257751464,58.35207824707031,Uddevalla,Uddevalla,57045.0,46999.0,10046.0,28210.0,255381.6671049172,0.1761065825225699,0.4046082949308756,0.1975186104218362,0.3978730946472882,0.4046082949308756,0.5953917050691244,0.29018610822958246,0.4654380700558175,0.29018610822958246,0.7098138917704175
140468,LAHALL 1:45,K866793/25,2025-11-18,Härryda,0,Bygglov,12.12201690673828,57.63537870134626,Härryda,Härryda,39875.0,34576.0,5299.0,16199.0,360909.34921630094,0.1328902821316614,0.2660658065312674,0.1183406383110068,0.6155935551577257,0.2660658065312674,0.7339341934687327,0.23046091009325775,0.39184431287576227,0.23046091009325775,0.7695390899067422
140473,RUD 52:1,K866824/25,2025-11-18,Göteborg,0,Bygglov,11.897339682425224,57.661621462914255,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140504,DRIVBÄNKEN 1,K866624/25,2025-11-18,Mölndal,0,Bygglov,11.996543979644777,57.66159083048503,Mölndal,Mölndal,70534.0,56747.0,13787.0,32204.0,347897.3728981768,0.1954660163892591,0.3295553347410259,0.3105825363308905,0.3598621289280834,0.3295553347410259,0.6704446652589741,0.31451810565234606,0.49405237836325233,0.31451810565234606,0.6854818943476539
140507,FJÄLLBACKA 176:64,K867012/25,2025-11-18,Tanum,3,Förhandsbesked,11.294578234354654,58.59405676523844,Tanum,Tanum,12865.0,11276.0,1589.0,6597.0,223178.53867081227,0.1235134084726,0.2579960588146127,0.0554797635288767,0.686372593603153,0.2579960588146127,0.7418523571320297,0.21651569280016147,0.37386725052871195,0.21651569280016147,0.7834843071998385
140534,GAMLESTADEN 61:13,K866580/25,2025-11-18,Göteborg,0,Bygglov,12.009200963107022,57.744461406360976,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140543,HULEBÄCK 1:429,K870897/25,2025-11-19,Härryda,0,Bygglov,12.145105906895228,57.65541294642857,Härryda,Härryda,39875.0,34576.0,5299.0,16199.0,360909.34921630094,0.1328902821316614,0.2660658065312674,0.1183406383110068,0.6155935551577257,0.2660658065312674,0.7339341934687327,0.23046091009325775,0.39184431287576227,0.23046091009325775,0.7695390899067422
140551,Bäcken 1:43,K870774/25,2025-11-19,Bengtsfors,0,Bygglov,12.15919882675697,58.79687166762078,Bengtsfors,Bengtsfors,9138.0,7425.0,1713.0,5169.0,195479.6782665791,0.1874589625738673,0.3617721029212614,0.0212807119365447,0.6169471851421938,0.3617721029212614,0.6382278970787386,0.30463619984919355,0.48251738495035046,0.30463619984919355,0.6953638001508065
140557,SOLBERGA-LID 1:2,K870783/25,2025-11-19,Kungälv,3,Förhandsbesked,11.793390554540297,57.95917443668141,Kungälv,Kungälv,49785.0,44137.0,5648.0,21697.0,311899.0278196244,0.1134478256502962,0.2672258837627321,0.2395722911001521,0.4929713785315942,0.2672258837627321,0.7325436696317463,0.20115483301103265,0.3536636824510634,0.20115483301103265,0.7988451669889673
140558,SOLBERGA-LID 1:3,K870783/25,2025-11-19,Kungälv,3,Förhandsbesked,11.79518391814413,57.9511809771574,Kungälv,Kungälv,49785.0,44137.0,5648.0,21697.0,311899.0278196244,0.1134478256502962,0.2672258837627321,0.2395722911001521,0.4929713785315942,0.2672258837627321,0.7325436696317463,0.20115483301103265,0.3536636824510634,0.20115483301103265,0.7988451669889673
140559,KNAVERSTAD 3:1,K870783/25,2025-11-19,Kungälv,3,Förhandsbesked,11.803349096124824,57.95721993879838,Kungälv,Kungälv,49785.0,44137.0,5648.0,21697.0,311899.0278196244,0.1134478256502962,0.2672258837627321,0.2395722911001521,0.4929713785315942,0.2672258837627321,0.7325436696317463,0.20115483301103265,0.3536636824510634,0.20115483301103265,0.7988451669889673
140561,ÖCKERÖ 2:616,K870836/25,2025-11-19,Öckerö,1,Rivningslov,11.63374195098877,57.71738586425781,Öckerö,Öckerö,12819.0,11954.0,865.0,5359.0,286625.30618613,0.0674779623995631,0.1744728494122037,0.0662437021832431,0.7592834484045531,0.1744728494122037,0.8255271505877962,0.12584937397993268,0.24706581343337686,0.12584937397993268,0.8741506260200673
140571,ÄLVSBORG 94:36,K870498/25,2025-11-19,Göteborg,0,Bygglov,11.875784873962402,57.674451446533205,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140575,BJÖRKÖ 3:178,K870379/25,2025-11-19,Öckerö,0,Bygglov,11.681723713874815,57.73203086853027,Öckerö,Öckerö,12819.0,11954.0,865.0,5359.0,286625.30618613,0.0674779623995631,0.1744728494122037,0.0662437021832431,0.7592834484045531,0.1744728494122037,0.8255271505877962,0.12584937397993268,0.24706581343337686,0.12584937397993268,0.8741506260200673
140580,HÖGHEDEN 1:1,K870430/25,2025-11-19,Munkedal,0,Bygglov,11.823906683921814,58.64126807621548,Munkedal,Munkedal,10502.0,9223.0,1279.0,5142.0,229150.57131974865,0.1217863264140163,0.293854531310774,0.0505639828860365,0.6555814858031894,0.293854531310774,0.706145468689226,0.21390883422519025,0.3704690774407703,0.21390883422519025,0.7860911657748098
140586,BACKA 170:5,K870586/25,2025-11-19,Göteborg,0,Bygglov,11.95984464078336,57.724525967159785,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140597,DRIVHJULET 4,K870971/25,2025-11-19,Trollhättan,0,Bygglov,12.349074227469307,58.2953987121582,Trollhättan,Trollhättan,59073.0,45612.0,13461.0,29404.0,260430.7788668258,0.2278706007820831,0.4229356550129234,0.2309209631342674,0.3460753638960686,0.4229356550129234,0.576996327030336,0.35189118016259135,0.5366905350682217,0.35189118016259135,0.6481088198374086
140611,RÖDJAN 727:21,K870767/25,2025-11-19,Göteborg,1,Rivningslov,11.873008107382152,57.6950914897616,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140615,BISKOPSGÅRDEN 29:1,K870308/25,2025-11-19,Göteborg,0,Bygglov,11.890893438588018,57.71174787438434,Göteborg,Göteborg,604616.0,425797.0,178819.0,307005.0,298702.2677203382,0.2957563147518425,0.5359033240500969,0.3010211560072311,0.1630722626667318,0.5359033240500969,0.464093418673963,0.4165690340725031,0.6072256417558305,0.4165690340725031,0.5834309659274969
140620,ÖLMEVALLA-BERG 2:11,K870870/25,2025-11-19,Kungsbacka,0,Bygglov,12.132667970657348,57.34433383941651,Kungsbacka,Kungsbacka,85653.0,77477.0,8176.0,35727.0,350177.51625745744,0.0954549169322732,0.2379712822235284,0.1172222688722814,0.6448064489041901,0.2379712822235284,0.7620287177764716,0.17268655153145218,0.31498005757701625,0.17268655153145218,0.8273134484685478
